Type,Total,Indiv
"[0.1, 0.9, 0.5, 0.1]",9.111222753631399,0.0033364709581928816
"[0.1, 0.9, 0.5, 0.3]",9.111222753631399,0.007785098902450045
"[0.1, 0.9, 0.5, 0.5]",9.111222753631399,0.009267974883869093
"[0.1, 0.9, 0.5, 0.7]",9.111222753631399,0.007785098902450023
"[0.1, 0.9, 0.5, 0.9]",9.111222753631399,0.0033364709581928677
"[0.1, 0.9, 0.7, 0.1]",9.111222753631399,0.0029116861624979323
"[0.1, 0.9, 0.7, 0.3]",9.111222753631399,0.006793934379161828
"[0.1, 0.9, 0.7, 0.5]",9.111222753631399,0.008088017118049793
"[0.1, 0.9, 0.7, 0.7]",9.111222753631399,0.006793934379161829
"[0.1, 0.9, 0.7, 0.9]",9.111222753631399,0.002911686162497936
"[0.1, 0.9, 0.9, 0.1]",9.111222753631399,0.0013223258679401328
"[0.1, 0.9, 0.9, 0.3]",9.111222753631399,0.0030854270251936405
"[0.1, 0.9, 0.9, 0.5]",9.111222753631399,0.0036731274109448155
"[0.1, 0.9, 0.9, 0.7]",9.111222753631399,0.0030854270251936405
"[0.1, 0.9, 0.9, 0.9]",9.111222753631399,0.0013223258679401313
"[0.3, 0.1, 0.1, 0.1]",9.111222753631399,0.00218903748193049
"[0.3, 0.1, 0.1, 0.3]",9.111222753631399,0.005107754124504507
"[0.3, 0.1, 0.1, 0.5]",9.111222753631399,0.006080659672029142
"[0.3, 0.1, 0.1, 0.7]",9.111222753631399,0.005107754124504471
"[0.3, 0.1, 0.1, 0.9]",9.111222753631399,0.0021890374819304803
"[0.3, 0.1, 0.3, 0.1]",9.111222753631399,0.005550244604372335
"[0.3, 0.1, 0.3, 0.3]",9.111222753631399,0.012950570743535452
"[0.3, 0.1, 0.3, 0.5]",9.111222753631399,0.01541734612325648
"[0.3, 0.1, 0.3, 0.7]",9.111222753631399,0.01295057074353544
"[0.3, 0.1, 0.3, 0.9]",9.111222753631399,0.005550244604372331
"[0.3, 0.1, 0.5, 0.1]",9.111222753631399,0.007109416860714554
"[0.3, 0.1, 0.5, 0.3]",9.111222753631399,0.01658863934166729
"[0.3, 0.1, 0.5, 0.5]",9.111222753631399,0.019748380168651533
"[0.3, 0.1, 0.5, 0.7]",9.111222753631399,0.016588639341667287
"[0.3, 0.1, 0.5, 0.9]",9.111222753631399,0.007109416860714557
"[0.3, 0.1, 0.7, 0.1]",9.111222753631399,0.006393575721628117
"[0.3, 0.1, 0.7, 0.3]",9.111222753631399,0.014918343350465602
"[0.3, 0.1, 0.7, 0.5]",9.111222753631399,0.017759932560078094
"[0.3, 0.1, 0.7, 0.7]",9.111222753631399,0.014918343350465598
"[0.3, 0.1, 0.7, 0.9]",9.111222753631399,0.006393575721628114
"[0.3, 0.1, 0.9, 0.1]",9.111222753631399,0.003028019633563956
"[0.3, 0.1, 0.9, 0.3]",9.111222753631399,0.007065379144982563
"[0.3, 0.1, 0.9, 0.5]",9.111222753631399,0.008411165648788764
"[0.3, 0.1, 0.9, 0.7]",9.111222753631399,0.007065379144982561
"[0.3, 0.1, 0.9, 0.9]",9.111222753631399,0.003028019633563954
"[0.3, 0.3, 0.1, 0.1]",9.111222753631399,0.005353725726015445
"[0.3, 0.3, 0.1, 0.3]",9.111222753631399,0.012492026694036061
"[0.3, 0.3, 0.1, 0.5]",9.111222753631399,0.014871460350042828
"[0.3, 0.3, 0.1, 0.7]",9.111222753631399,0.012492026694036033
"[0.3, 0.3, 0.1, 0.9]",9.111222753631399,0.005353725726015442
"[0.3, 0.3, 0.3, 0.1]",9.111222753631399,0.013437949168712719
"[0.3, 0.3, 0.3, 0.3]",9.111222753631399,0.031355214726996275
"[0.3, 0.3, 0.3, 0.5]",9.111222753631399,0.03732763657975755
"[0.3, 0.3, 0.3, 0.7]",9.111222753631399,0.03135521472699634
"[0.3, 0.3, 0.3, 0.9]",9.111222753631399,0.013437949168712804
"[0.3, 0.3, 0.5, 0.1]",9.111222753631399,0.01670436770391455
"[0.3, 0.3, 0.5, 0.3]",9.111222753631399,0.03897685797580054
"[0.3, 0.3, 0.5, 0.5]",9.111222753631399,0.04640102139976268
"[0.3, 0.3, 0.5, 0.7]",9.111222753631399,0.03897685797580069
"[0.3, 0.3, 0.5, 0.9]",9.111222753631399,0.016704367703914428
"[0.3, 0.3, 0.7, 0.1]",9.111222753631399,0.014918343350465605
"[0.3, 0.3, 0.7, 0.3]",9.111222753631399,0.03480946781775308
"[0.3, 0.3, 0.7, 0.5]",9.111222753631399,0.041439842640182224
"[0.3, 0.3, 0.7, 0.7]",9.111222753631399,0.03480946781775307
"[0.3, 0.3, 0.7, 0.9]",9.111222753631399,0.014918343350465598
"[0.3, 0.3, 0.9, 0.1]",9.111222753631399,0.007065379144982563
"[0.3, 0.3, 0.9, 0.3]",9.111222753631399,0.016485884671625976
"[0.3, 0.3, 0.9, 0.5]",9.111222753631399,0.019626053180507114
"[0.3, 0.3, 0.9, 0.7]",9.111222753631399,0.016485884671625973
"[0.3, 0.3, 0.9, 0.9]",9.111222753631399,0.007065379144982558
"[0.3, 0.5, 0.1, 0.1]",9.111222753631399,0.006557277121474071
"[0.3, 0.5, 0.1, 0.3]",9.111222753631399,0.015300313283439487
"[0.3, 0.5, 0.1, 0.5]",9.111222753631399,0.01821465867076131
"[0.3, 0.5, 0.1, 0.7]",9.111222753631399,0.015300313283439419
"[0.3, 0.5, 0.1, 0.9]",9.111222753631399,0.006557277121474035
"[0.3, 0.5, 0.3, 0.1]",9.111222753631399,0.01642641146757837
"[0.3, 0.5, 0.3, 0.3]",9.111222753631399,0.0383282934243497
"[0.3, 0.5, 0.3, 0.5]",9.111222753631399,0.04562892074327339
"[0.3, 0.5, 0.3, 0.7]",9.111222753631399,0.03832829342434957
"[0.3, 0.5, 0.3, 0.9]",9.111222753631399,0.01642641146757845
"[0.3, 0.5, 0.5, 0.1]",9.111222753631399,0.02039669123489433
"[0.3, 0.5, 0.5, 0.3]",9.111222753631399,0.04759227954808655
"[0.3, 0.5, 0.5, 0.5]",9.111222753631399,0.05665747565248391
"[0.3, 0.5, 0.5, 0.7]",9.111222753631399,0.04759227954808656
"[0.3, 0.5, 0.5, 0.9]",9.111222753631399,0.0203966912348943
"[0.3, 0.5, 0.7, 0.1]",9.111222753631399,0.017840029807043963
"[0.3, 0.5, 0.7, 0.3]",9.111222753631399,0.04162673621643582
"[0.3, 0.5, 0.7, 0.5]",9.111222753631399,0.04955563835289987
"[0.3, 0.5, 0.7, 0.7]",9.111222753631399,0.0416267362164358
"[0.3, 0.5, 0.7, 0.9]",9.111222753631399,0.017840029807043883
"[0.3, 0.5, 0.9, 0.1]",9.111222753631399,0.008411165648788766
"[0.3, 0.5, 0.9, 0.3]",9.111222753631399,0.019626053180507117
"[0.3, 0.5, 0.9, 0.5]",9.111222753631399,0.023364349024413235
"[0.3, 0.5, 0.9, 0.7]",9.111222753631399,0.01962605318050711
"[0.3, 0.5, 0.9, 0.9]",9.111222753631399,0.00841116564878876
"[0.3, 0.7, 0.1, 0.1]",9.111222753631399,0.005662499838061127
"[0.3, 0.7, 0.1, 0.3]",9.111222753631399,0.013212499622142259
"[0.3, 0.7, 0.1, 0.5]",9.111222753631399,0.01572916621683602
"[0.3, 0.7, 0.1, 0.7]",9.111222753631399,0.01321249962214227
"[0.3, 0.7, 0.1, 0.9]",9.111222753631399,0.005662499838060986
"[0.3, 0.7, 0.3, 0.1]",9.111222753631399,0.014158422096818989
"[0.3, 0.7, 0.3, 0.3]",9.111222753631399,0.03303631822591099
"[0.3, 0.7, 0.3, 0.5]",9.111222753631399,0.03932895026894175
"[0.3, 0.7, 0.3, 0.7]",9.111222753631399,0.03303631822591107
"[0.3, 0.7, 0.3, 0.9]",9.111222753631399,0.014158422096819036
"[0.3, 0.7, 0.5, 0.1]",9.111222753631399,0.017562073570707788
"[0.3, 0.7, 0.5, 0.3]",9.111222753631399,0.040978171664984575
"[0.3, 0.7, 0.5, 0.5]",9.111222753631399,0.04878353769641036
"[0.3, 0.7, 0.5, 0.7]",9.111222753631399,0.04097817166498472
"[0.3, 0.7, 0.5, 0.9]",9.111222753631399,0.017562073570707847
"[0.3, 0.7, 0.7, 0.1]",9.111222753631399,0.015345861501970058
"[0.3, 0.7, 0.7, 0.3]",9.111222753631399,0.03580701017126342
"[0.3, 0.7, 0.7, 0.5]",9.111222753631399,0.042627393061027856
"[0.3, 0.7, 0.7, 0.7]",9.111222753631399,0.03580701017126333
"[0.3, 0.7, 0.7, 0.9]",9.111222753631399,0.015345861501970046
"[0.3, 0.7, 0.9, 0.1]",9.111222753631399,0.007065379144982562
"[0.3, 0.7, 0.9, 0.3]",9.111222753631399,0.016485884671625976
"[0.3, 0.7, 0.9, 0.5]",9.111222753631399,0.01962605318050711
"[0.3, 0.7, 0.9, 0.7]",9.111222753631399,0.01648588467162597
"[0.3, 0.7, 0.9, 0.9]",9.111222753631399,0.007065379144982557
"[0.3, 0.9, 0.1, 0.1]",9.111222753631399,0.0025322020455308394
"[0.3, 0.9, 0.1, 0.3]",9.111222753631399,0.005908471439571952
"[0.3, 0.9, 0.1, 0.5]",9.111222753631399,0.007033894570918952
"[0.3, 0.9, 0.1, 0.7]",9.111222753631399,0.0059084714395719155
"[0.3, 0.9, 0.1, 0.9]",9.111222753631399,0.0025322020455308437
"[0.3, 0.9, 0.3, 0.1]",9.111222753631399,0.0063138667858619645
"[0.3, 0.9, 0.3, 0.3]",9.111222753631399,0.014732355833677923
"[0.3, 0.9, 0.3, 0.5]",9.111222753631399,0.017538518849616467
"[0.3, 0.9, 0.3, 0.7]",9.111222753631399,0.014732355833677827
"[0.3, 0.9, 0.3, 0.9]",9.111222753631399,0.006313866785861929
"[0.3, 0.9, 0.5, 0.1]",9.111222753631399,0.007819426294006856
"[0.3, 0.9, 0.5, 0.3]",9.111222753631399,0.01824532801934928
"[0.3, 0.9, 0.5, 0.5]",9.111222753631399,0.021720628594463443
"[0.3, 0.9, 0.5, 0.7]",9.111222753631399,0.018245328019349215
"[0.3, 0.9, 0.5, 0.9]",9.111222753631399,0.007819426294006825
"[0.3, 0.9, 0.7, 0.1]",9.111222753631399,0.006822769388069555
"[0.3, 0.9, 0.7, 0.3]",9.111222753631399,0.015919795238828943
"[0.3, 0.9, 0.7, 0.5]",9.111222753631399,0.018952137189082063
"[0.3, 0.9, 0.7, 0.7]",9.111222753631399,0.015919795238828995
"[0.3, 0.9, 0.7, 0.9]",9.111222753631399,0.006822769388069548
"[0.3, 0.9, 0.9, 0.1]",9.111222753631399,0.0030977848861540934
"[0.3, 0.9, 0.9, 0.3]",9.111222753631399,0.007228164734359544
"[0.3, 0.9, 0.9, 0.5]",9.111222753631399,0.008604958017094691
"[0.3, 0.9, 0.9, 0.7]",9.111222753631399,0.007228164734359553
"[0.3, 0.9, 0.9, 0.9]",9.111222753631399,0.003097784886154093
"[0.5, 0.1, 0.1, 0.1]",9.111222753631399,0.002615231003687297
"[0.5, 0.1, 0.1, 0.3]",9.111222753631399,0.006102205675270334
"[0.5, 0.1, 0.1, 0.5]",9.111222753631399,0.007264530565798019
"[0.5, 0.1, 0.1, 0.7]",9.111222753631399,0.006102205675270334
"[0.5, 0.1, 0.1, 0.9]",9.111222753631399,0.0026152310036872744
"[0.5, 0.1, 0.3, 0.1]",9.111222753631399,0.006607434052824208
"[0.5, 0.1, 0.3, 0.3]",9.111222753631399,0.015417346123256478
"[0.5, 0.1, 0.3, 0.5]",9.111222753631399,0.018353983480067275
"[0.5, 0.1, 0.3, 0.7]",9.111222753631399,0.015417346123256478
"[0.5, 0.1, 0.3, 0.9]",9.111222753631399,0.00660743405282418
"[0.5, 0.1, 0.5, 0.1]",9.111222753631399,0.008463591500850659
"[0.5, 0.1, 0.5, 0.3]",9.111222753631399,0.01974838016865154
"[0.5, 0.1, 0.5, 0.5]",9.111222753631399,0.023509976391251824
"[0.5, 0.1, 0.5, 0.7]",9.111222753631399,0.019748380168651533
"[0.5, 0.1, 0.5, 0.9]",9.111222753631399,0.008463591500850666
"[0.5, 0.1, 0.7, 0.1]",9.111222753631399,0.007611399668604901
"[0.5, 0.1, 0.7, 0.3]",9.111222753631399,0.0177599325600781
"[0.5, 0.1, 0.7, 0.5]",9.111222753631399,0.021142776857235833
"[0.5, 0.1, 0.7, 0.7]",9.111222753631399,0.017759932560078094
"[0.5, 0.1, 0.7, 0.9]",9.111222753631399,0.007611399668604896
"[0.5, 0.1, 0.9, 0.1]",9.111222753631399,0.0036047852780523282
"[0.5, 0.1, 0.9, 0.3]",9.111222753631399,0.008411165648788766
"[0.5, 0.1, 0.9, 0.5]",9.111222753631399,0.010013292439034243
"[0.5, 0.1, 0.9, 0.7]",9.111222753631399,0.008411165648788762
"[0.5, 0.1, 0.9, 0.9]",9.111222753631399,0.0036047852780523265
"[0.5, 0.3, 0.1, 0.1]",9.111222753631399,0.006395029010402413
"[0.5, 0.3, 0.1, 0.3]",9.111222753631399,0.014921734357605737
"[0.5, 0.3, 0.1, 0.5]",9.111222753631399,0.01776396947334012
"[0.5, 0.3, 0.1, 0.7]",9.111222753631399,0.014921734357605729
"[0.5, 0.3, 0.1, 0.9]",9.111222753631399,0.006395029010402421
"[0.5, 0.3, 0.3, 0.1]",9.111222753631399,0.01604783254174466
"[0.5, 0.3, 0.3, 0.3]",9.111222753631399,0.037444942597404086
"[0.5, 0.3, 0.3, 0.5]",9.111222753631399,0.044577312615957
"[0.5, 0.3, 0.3, 0.7]",9.111222753631399,0.03744494259740415
"[0.5, 0.3, 0.3, 0.9]",9.111222753631399,0.01604783254174461
"[0.5, 0.3, 0.5, 0.1]",9.111222753631399,0.019946002037473154
"[0.5, 0.3, 0.5, 0.3]",9.111222753631399,0.04654067142077023
"[0.5, 0.3, 0.5, 0.5]",9.111222753631399,0.055405561215202855
"[0.5, 0.3, 0.5, 0.7]",9.111222753631399,0.046540671420770244
"[0.5, 0.3, 0.5, 0.9]",9.111222753631399,0.019946002037472935
"[0.5, 0.3, 0.7, 0.1]",9.111222753631399,0.017759932560078098
"[0.5, 0.3, 0.7, 0.3]",9.111222753631399,0.041439842640182224
"[0.5, 0.3, 0.7, 0.5]",9.111222753631399,0.04933314600021694
"[0.5, 0.3, 0.7, 0.7]",9.111222753631399,0.04143984264018222
"[0.5, 0.3, 0.7, 0.9]",9.111222753631399,0.01775993256007809
"[0.5, 0.3, 0.9, 0.1]",9.111222753631399,0.008411165648788766
"[0.5, 0.3, 0.9, 0.3]",9.111222753631399,0.019626053180507117
"[0.5, 0.3, 0.9, 0.5]",9.111222753631399,0.023364349024413235
"[0.5, 0.3, 0.9, 0.7]",9.111222753631399,0.01962605318050711
"[0.5, 0.3, 0.9, 0.9]",9.111222753631399,0.00841116564878876
"[0.5, 0.5, 0.1, 0.1]",9.111222753631399,0.007831932291327684
"[0.5, 0.5, 0.1, 0.3]",9.111222753631399,0.018274508679764594
"[0.5, 0.5, 0.1, 0.5]",9.111222753631399,0.021755367475910305
"[0.5, 0.5, 0.1, 0.7]",9.111222753631399,0.01827450867976459
"[0.5, 0.5, 0.1, 0.9]",9.111222753631399,0.00783193229132766
"[0.5, 0.5, 0.3, 0.1]",9.111222753631399,0.019615101756120485
"[0.5, 0.5, 0.3, 0.3]",9.111222753631399,0.04576857076428097
"[0.5, 0.5, 0.3, 0.5]",9.111222753631399,0.054486393767001255
"[0.5, 0.5, 0.3, 0.7]",9.111222753631399,0.045768570764281084
"[0.5, 0.5, 0.3, 0.9]",9.111222753631399,0.0196151017561205
"[0.5, 0.5, 0.5, 0.1]",9.111222753631399,0.0243530252903542
"[0.5, 0.5, 0.5, 0.3]",9.111222753631399,0.05682372567749307
"[0.5, 0.5, 0.5, 0.5]",9.111222753631399,0.0676472924732063
"[0.5, 0.5, 0.5, 0.7]",9.111222753631399,0.056823725677493074
"[0.5, 0.5, 0.5, 0.9]",9.111222753631399,0.024353025290354248
"[0.5, 0.5, 0.7, 0.1]",9.111222753631399,0.02129798073167461
"[0.5, 0.5, 0.7, 0.3]",9.111222753631399,0.04969528837390759
"[0.5, 0.5, 0.7, 0.5]",9.111222753631399,0.05916105758798525
"[0.5, 0.5, 0.7, 0.7]",9.111222753631399,0.04969528837390742
"[0.5, 0.5, 0.7, 0.9]",9.111222753631399,0.02129798073167459
"[0.5, 0.5, 0.9, 0.1]",9.111222753631399,0.010013292439034241
"[0.5, 0.5, 0.9, 0.3]",9.111222753631399,0.023364349024413224
"[0.5, 0.5, 0.9, 0.5]",9.111222753631399,0.02781470121953955
"[0.5, 0.5, 0.9, 0.7]",9.111222753631399,0.02336434902441322
"[0.5, 0.5, 0.9, 0.9]",9.111222753631399,0.010013292439034236
"[0.5, 0.7, 0.1, 0.1]",9.111222753631399,0.0067626172390280945
"[0.5, 0.7, 0.1, 0.3]",9.111222753631399,0.015779440224398786
"[0.5, 0.7, 0.1, 0.5]",9.111222753631399,0.018785047886189125
"[0.5, 0.7, 0.1, 0.7]",9.111222753631399,0.015779440224398946
"[0.5, 0.7, 0.1, 0.9]",9.111222753631399,0.006762617239028091
"[0.5, 0.7, 0.3, 0.1]",9.111222753631399,0.016905538408537785
"[0.5, 0.7, 0.3, 0.3]",9.111222753631399,0.03944625628658821
"[0.5, 0.7, 0.3, 0.5]",9.111222753631399,0.046959828912605014
"[0.5, 0.7, 0.3, 0.7]",9.111222753631399,0.03944625628658811
"[0.5, 0.7, 0.3, 0.9]",9.111222753631399,0.016905538408537694
"[0.5, 0.7, 0.5, 0.1]",9.111222753631399,0.020967080450322053
"[0.5, 0.7, 0.5, 0.3]",9.111222753631399,0.04892318771741801
"[0.5, 0.7, 0.5, 0.5]",9.111222753631399,0.05824189013978342
"[0.5, 0.7, 0.5, 0.7]",9.111222753631399,0.04892318771741809
"[0.5, 0.7, 0.5, 0.9]",9.111222753631399,0.02096708045032212
"[0.5, 0.7, 0.7, 0.1]",9.111222753631399,0.01831915674800346
"[0.5, 0.7, 0.7, 0.3]",9.111222753631399,0.04274469907867429
"[0.5, 0.7, 0.7, 0.5]",9.111222753631399,0.050886546522231416
"[0.5, 0.7, 0.7, 0.7]",9.111222753631399,0.04274469907867429
"[0.5, 0.7, 0.7, 0.9]",9.111222753631399,0.018319156748003346
"[0.5, 0.7, 0.9, 0.1]",9.111222753631399,0.008411165648788762
"[0.5, 0.7, 0.9, 0.3]",9.111222753631399,0.01962605318050711
"[0.5, 0.7, 0.9, 0.5]",9.111222753631399,0.02336434902441322
"[0.5, 0.7, 0.9, 0.7]",9.111222753631399,0.019626053180507103
"[0.5, 0.7, 0.9, 0.9]",9.111222753631399,0.008411165648788757
"[0.5, 0.9, 0.1, 0.1]",9.111222753631399,0.003023760246068651
"[0.5, 0.9, 0.1, 0.3]",9.111222753631399,0.007055440574160204
"[0.5, 0.9, 0.1, 0.5]",9.111222753631399,0.008399334016857373
"[0.5, 0.9, 0.1, 0.7]",9.111222753631399,0.0070554405741601505
"[0.5, 0.9, 0.1, 0.9]",9.111222753631399,0.0030237602460686385
"[0.5, 0.9, 0.3, 0.1]",9.111222753631399,0.007538054081648288
"[0.5, 0.9, 0.3, 0.3]",9.111222753631399,0.017588792857179323
