0.0,0.2664159056491523,0.44330169985284684,0.0
0.0,0.26641590564915085,0.4433016998528474,0.0
0.0,0.26641590564915274,0.4433016998528464,0.0
0.0,0.2664159056491519,0.44330169985284734,0.0
0.0,0.26641590564915185,0.443301699852846,0.0
0.0,0.0,0.7128842074802452,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802455,0.0
0.0,0.0,0.7128842074802455,0.0
0.0,0.0,0.7128842074802455,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.2664159056491517,0.4433016998528464,0.0
0.0,0.2664159056491528,0.44330169985284523,0.0
0.0,0.2664159056491522,0.44330169985284895,0.0
0.0,0.26641590564915046,0.4433016998528498,0.0
0.0,0.2664159056491503,0.44330169985284884,0.0
0.0,0.2664159056491519,0.44330169985284634,0.0
0.0,0.26641590564915296,0.4433016998528502,0.0
0.0,0.2664159056491534,0.44330169985284934,0.0
0.0,0.26641590564915235,0.4433016998528432,0.0
0.0,0.2664159056491509,0.4433016998528459,0.0
0.0,0.2664159056491514,0.4433016998528492,0.0
0.0,0.2664159056491519,0.44330169985284607,0.0
0.0,0.26641590564915035,0.44330169985284545,0.0
0.0,0.2664159056491515,0.4433016998528486,0.0
0.0,0.2664159056491509,0.44330169985284423,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.0,0.7128842074802454,0.0
0.0,0.26641590564915163,0.4433016998528439,0.0
0.0,0.2664159056491535,0.4433016998528454,0.0
