Type,Total,Indiv
"[0.1, 0.9, 0.1, 0.5]",12.456913496083471,0.005305864018332206
"[0.1, 0.9, 0.1, 0.7]",12.456913496083471,0.004456925775399053
"[0.1, 0.9, 0.1, 0.9]",12.456913496083471,0.0019101110465995935
"[0.1, 0.9, 0.3, 0.1]",12.456913496083471,0.0044569257753990545
"[0.1, 0.9, 0.3, 0.3]",12.456913496083471,0.010399493475931125
"[0.1, 0.9, 0.3, 0.5]",12.456913496083471,0.01238034937610848
"[0.1, 0.9, 0.3, 0.7]",12.456913496083471,0.010399493475931122
"[0.1, 0.9, 0.3, 0.9]",12.456913496083471,0.004456925775399052
"[0.1, 0.9, 0.5, 0.1]",12.456913496083471,0.005305864018332206
"[0.1, 0.9, 0.5, 0.3]",12.456913496083471,0.01238034937610848
"[0.1, 0.9, 0.5, 0.5]",12.456913496083471,0.014738511162033903
"[0.1, 0.9, 0.5, 0.7]",12.456913496083471,0.012380349376108475
"[0.1, 0.9, 0.5, 0.9]",12.456913496083471,0.0053058640183322025
"[0.1, 0.9, 0.7, 0.1]",12.456913496083471,0.004456925775399053
"[0.1, 0.9, 0.7, 0.3]",12.456913496083471,0.010399493475931122
"[0.1, 0.9, 0.7, 0.5]",12.456913496083471,0.012380349376108475
"[0.1, 0.9, 0.7, 0.7]",12.456913496083471,0.010399493475931118
"[0.1, 0.9, 0.7, 0.9]",12.456913496083471,0.00445692577539905
"[0.1, 0.9, 0.9, 0.1]",12.456913496083471,0.0017844228963140366
"[0.1, 0.9, 0.9, 0.3]",12.456913496083471,0.004163653424732752
"[0.1, 0.9, 0.9, 0.5]",12.456913496083471,0.00495673026753899
"[0.1, 0.9, 0.9, 0.7]",12.456913496083471,0.0041636534247327505
"[0.1, 0.9, 0.9, 0.9]",12.456913496083471,0.001784422896314036
"[0.3, 0.1, 0.1, 0.1]",12.456913496083471,0.002684234471432715
"[0.3, 0.1, 0.1, 0.3]",12.456913496083471,0.0062632137666763345
"[0.3, 0.1, 0.1, 0.5]",12.456913496083471,0.006517163348139991
"[0.3, 0.1, 0.1, 0.7]",12.456913496083471,0.0060542249613082496
"[0.3, 0.1, 0.1, 0.9]",12.456913496083471,0.0029905640220675564
"[0.3, 0.1, 0.3, 0.1]",12.456913496083471,0.007631818069785733
"[0.3, 0.1, 0.3, 0.3]",12.456913496083471,0.01780757549616671
"[0.3, 0.1, 0.3, 0.5]",12.456913496083471,0.0211994946382937
"[0.3, 0.1, 0.3, 0.7]",12.456913496083471,0.014126524909719246
"[0.3, 0.1, 0.3, 0.9]",12.456913496083471,0.0069779827181576295
"[0.3, 0.1, 0.5, 0.1]",12.456913496083471,0.009775745022209986
"[0.3, 0.1, 0.5, 0.3]",12.456913496083471,0.022810071718489967
"[0.3, 0.1, 0.5, 0.5]",12.456913496083471,0.027154847283916626
"[0.3, 0.1, 0.5, 0.7]",12.456913496083471,0.022810071718489956
"[0.3, 0.1, 0.5, 0.9]",12.456913496083471,0.008307122283520985
"[0.3, 0.1, 0.7, 0.1]",12.456913496083471,0.008791433567527046
"[0.3, 0.1, 0.7, 0.3]",12.456913496083471,0.020513344990896434
"[0.3, 0.1, 0.7, 0.5]",12.456913496083471,0.024420648798686228
"[0.3, 0.1, 0.7, 0.7]",12.456913496083471,0.02051334499089643
"[0.3, 0.1, 0.7, 0.9]",12.456913496083471,0.006977982718157629
"[0.3, 0.1, 0.9, 0.1]",12.456913496083471,0.004163653424732755
"[0.3, 0.1, 0.9, 0.3]",12.456913496083471,0.009715191324376427
"[0.3, 0.1, 0.9, 0.5]",12.456913496083471,0.011565703957590982
"[0.3, 0.1, 0.9, 0.7]",12.456913496083471,0.009715191324376423
"[0.3, 0.1, 0.9, 0.9]",12.456913496083471,0.004163653424732752
"[0.3, 0.3, 0.1, 0.1]",12.456913496083471,0.008316120221340434
"[0.3, 0.3, 0.1, 0.3]",12.456913496083471,0.019404280516461012
"[0.3, 0.3, 0.1, 0.5]",12.456913496083471,0.015206714478993313
"[0.3, 0.3, 0.1, 0.7]",12.456913496083471,0.01412652490971925
"[0.3, 0.3, 0.1, 0.9]",12.456913496083471,0.006977982718157631
"[0.3, 0.3, 0.3, 0.1]",12.456913496083471,0.01780757549616671
"[0.3, 0.3, 0.3, 0.3]",12.456913496083471,0.041551009491055654
"[0.3, 0.3, 0.3, 0.5]",12.456913496083471,0.04946548748935195
"[0.3, 0.3, 0.3, 0.7]",12.456913496083471,0.03296189145601157
"[0.3, 0.3, 0.3, 0.9]",12.456913496083471,0.016281959675701136
"[0.3, 0.3, 0.5, 0.1]",12.456913496083471,0.02281007171848997
"[0.3, 0.3, 0.5, 0.3]",12.456913496083471,0.05322350067647659
"[0.3, 0.3, 0.5, 0.5]",12.456913496083471,0.06336131032913879
"[0.3, 0.3, 0.5, 0.7]",12.456913496083471,0.053223500676476576
"[0.3, 0.3, 0.5, 0.9]",12.456913496083471,0.019383285328215635
"[0.3, 0.3, 0.7, 0.1]",12.456913496083471,0.020513344990896434
"[0.3, 0.3, 0.7, 0.3]",12.456913496083471,0.04786447164542501
"[0.3, 0.3, 0.7, 0.5]",12.456913496083471,0.056981513863601195
"[0.3, 0.3, 0.7, 0.7]",12.456913496083471,0.047864471645425004
"[0.3, 0.3, 0.7, 0.9]",12.456913496083471,0.020513344990896427
"[0.3, 0.3, 0.9, 0.1]",12.456913496083471,0.009715191324376427
"[0.3, 0.3, 0.9, 0.3]",12.456913496083471,0.022668779756878324
"[0.3, 0.3, 0.9, 0.5]",12.456913496083471,0.02698664256771229
"[0.3, 0.3, 0.9, 0.7]",12.456913496083471,0.022668779756878317
"[0.3, 0.3, 0.9, 0.9]",12.456913496083471,0.00971519132437642
"[0.3, 0.5, 0.1, 0.1]",12.456913496083471,0.010590390440727487
"[0.3, 0.5, 0.1, 0.3]",12.456913496083471,0.024710911028364133
"[0.3, 0.5, 0.1, 0.5]",12.456913496083471,0.029417751224243015
"[0.3, 0.5, 0.1, 0.7]",12.456913496083471,0.016817291559189578
"[0.3, 0.5, 0.1, 0.9]",12.456913496083471,0.008307122283520988
"[0.3, 0.5, 0.3, 0.1]",12.456913496083471,0.021199494638293702
"[0.3, 0.5, 0.3, 0.3]",12.456913496083471,0.049465487489351964
"[0.3, 0.5, 0.3, 0.5]",12.456913496083471,0.06864141952323369
"[0.3, 0.5, 0.3, 0.7]",12.456913496083471,0.039240346971442346
"[0.3, 0.5, 0.3, 0.9]",12.456913496083471,0.019383285328215635
"[0.3, 0.5, 0.5, 0.1]",12.456913496083471,0.027154847283916626
"[0.3, 0.5, 0.5, 0.3]",12.456913496083471,0.06336131032913879
"[0.3, 0.5, 0.5, 0.5]",12.456913496083471,0.07543013134421284
"[0.3, 0.5, 0.5, 0.7]",12.456913496083471,0.06336131032913878
"[0.3, 0.5, 0.5, 0.9]",12.456913496083471,0.02307533967644718
"[0.3, 0.5, 0.7, 0.1]",12.456913496083471,0.024420648798686228
"[0.3, 0.5, 0.7, 0.3]",12.456913496083471,0.056981513863601195
"[0.3, 0.5, 0.7, 0.5]",12.456913496083471,0.06783513555190619
"[0.3, 0.5, 0.7, 0.7]",12.456913496083471,0.05698151386360119
"[0.3, 0.5, 0.7, 0.9]",12.456913496083471,0.024420648798690183
"[0.3, 0.5, 0.9, 0.1]",12.456913496083471,0.011565703957590982
"[0.3, 0.5, 0.9, 0.3]",12.456913496083471,0.026986642567712292
"[0.3, 0.5, 0.9, 0.5]",12.456913496083471,0.03212695543775273
"[0.3, 0.5, 0.9, 0.7]",12.456913496083471,0.026986642567712285
"[0.3, 0.5, 0.9, 0.9]",12.456913496083471,0.011565703957590977
"[0.3, 0.7, 0.1, 0.1]",12.456913496083471,0.009475735719081745
"[0.3, 0.7, 0.1, 0.3]",12.456913496083471,0.02211005001119074
"[0.3, 0.7, 0.1, 0.5]",12.456913496083471,0.026321488108560397
"[0.3, 0.7, 0.1, 0.7]",12.456913496083471,0.022110050011190728
"[0.3, 0.7, 0.1, 0.9]",12.456913496083471,0.0069779827181576295
"[0.3, 0.7, 0.3, 0.1]",12.456913496083471,0.022110050011190742
"[0.3, 0.7, 0.3, 0.3]",12.456913496083471,0.05159011669277839
"[0.3, 0.7, 0.3, 0.5]",12.456913496083471,0.06141680558664092
"[0.3, 0.7, 0.3, 0.7]",12.456913496083471,0.051590116692778375
"[0.3, 0.7, 0.3, 0.9]",12.456913496083471,0.016281959675701136
"[0.3, 0.7, 0.5, 0.1]",12.456913496083471,0.022810071718489967
"[0.3, 0.7, 0.5, 0.3]",12.456913496083471,0.06141680558664092
"[0.3, 0.7, 0.5, 0.5]",12.456913496083471,0.06336131032913854
"[0.3, 0.7, 0.5, 0.7]",12.456913496083471,0.06141680558664091
"[0.3, 0.7, 0.5, 0.9]",12.456913496083471,0.019383285328215632
"[0.3, 0.7, 0.7, 0.1]",12.456913496083471,0.020513344990896434
"[0.3, 0.7, 0.7, 0.3]",12.456913496083471,0.047864471645425004
"[0.3, 0.7, 0.7, 0.5]",12.456913496083471,0.056981513863601195
"[0.3, 0.7, 0.7, 0.7]",12.456913496083471,0.047864471645425
"[0.3, 0.7, 0.7, 0.9]",12.456913496083471,0.020513344990896423
"[0.3, 0.7, 0.9, 0.1]",12.456913496083471,0.009715191324376425
"[0.3, 0.7, 0.9, 0.3]",12.456913496083471,0.02266877975687832
"[0.3, 0.7, 0.9, 0.5]",12.456913496083471,0.02698664256771228
"[0.3, 0.7, 0.9, 0.7]",12.456913496083471,0.022668779756878314
"[0.3, 0.7, 0.9, 0.9]",12.456913496083471,0.00971519132437642
"[0.3, 0.9, 0.1, 0.1]",12.456913496083471,0.0044569257753990545
"[0.3, 0.9, 0.1, 0.3]",12.456913496083471,0.010399493475931125
"[0.3, 0.9, 0.1, 0.5]",12.456913496083471,0.01238034937610848
"[0.3, 0.9, 0.1, 0.7]",12.456913496083471,0.010399493475931122
"[0.3, 0.9, 0.1, 0.9]",12.456913496083471,0.004456925775399052
"[0.3, 0.9, 0.3, 0.1]",12.456913496083471,0.010399493475931125
"[0.3, 0.9, 0.3, 0.3]",12.456913496083471,0.024265484777172622
"[0.3, 0.9, 0.3, 0.5]",12.456913496083471,0.02888748187758645
"[0.3, 0.9, 0.3, 0.7]",12.456913496083471,0.024265484777172615
"[0.3, 0.9, 0.3, 0.9]",12.456913496083471,0.010399493475931118
"[0.3, 0.9, 0.5, 0.1]",12.456913496083471,0.01238034937610848
"[0.3, 0.9, 0.5, 0.3]",12.456913496083471,0.028887481877586448
"[0.3, 0.9, 0.5, 0.5]",12.456913496083471,0.0343898593780791
"[0.3, 0.9, 0.5, 0.7]",12.456913496083471,0.02888748187758644
"[0.3, 0.9, 0.5, 0.9]",12.456913496083471,0.012380349376108473
"[0.3, 0.9, 0.7, 0.1]",12.456913496083471,0.010399493475931124
"[0.3, 0.9, 0.7, 0.3]",12.456913496083471,0.024265484777172594
"[0.3, 0.9, 0.7, 0.5]",12.456913496083471,0.028887481877586444
"[0.3, 0.9, 0.7, 0.7]",12.456913496083471,0.02426548477717261
"[0.3, 0.9, 0.7, 0.9]",12.456913496083471,0.010399493475931117
"[0.3, 0.9, 0.9, 0.1]",12.456913496083471,0.004163653424732752
"[0.3, 0.9, 0.9, 0.3]",12.456913496083471,0.00971519132437642
"[0.3, 0.9, 0.9, 0.5]",12.456913496083471,0.011565703957590975
"[0.3, 0.9, 0.9, 0.7]",12.456913496083471,0.00971519132437642
"[0.3, 0.9, 0.9, 0.9]",12.456913496083471,0.0041636534247327505
"[0.5, 0.1, 0.1, 0.1]",12.456913496083471,0.0034913375079321397
"[0.5, 0.1, 0.1, 0.3]",12.456913496083471,0.00814645418517499
"[0.5, 0.1, 0.1, 0.5]",12.456913496083471,0.00969815974425594
"[0.5, 0.1, 0.1, 0.7]",12.456913496083471,0.007207410668224105
"[0.5, 0.1, 0.1, 0.9]",12.456913496083471,0.0035601952643661383
"[0.5, 0.1, 0.3, 0.1]",12.456913496083471,0.00814645418517499
"[0.5, 0.1, 0.3, 0.3]",12.456913496083471,0.021199494638293702
"[0.5, 0.1, 0.3, 0.5]",12.456913496083471,0.02523749361701631
"[0.5, 0.1, 0.3, 0.7]",12.456913496083471,0.016817291559189578
"[0.5, 0.1, 0.3, 0.9]",12.456913496083471,0.008307122283520988
"[0.5, 0.1, 0.5, 0.1]",12.456913496083471,0.011637791693107129
"[0.5, 0.1, 0.5, 0.3]",12.456913496083471,0.02715484728391663
"[0.5, 0.1, 0.5, 0.5]",12.456913496083471,0.03232719914751979
"[0.5, 0.1, 0.5, 0.7]",12.456913496083471,0.027154847283916626
"[0.5, 0.1, 0.5, 0.9]",12.456913496083471,0.009889431289905938
"[0.5, 0.1, 0.7, 0.1]",12.456913496083471,0.010465992342294101
"[0.5, 0.1, 0.7, 0.3]",12.456913496083471,0.02442064879868624
"[0.5, 0.1, 0.7, 0.5]",12.456913496083471,0.029072200950816945
"[0.5, 0.1, 0.7, 0.7]",12.456913496083471,0.024420648798686224
"[0.5, 0.1, 0.7, 0.9]",12.456913496083471,0.010465992342294094
"[0.5, 0.1, 0.9, 0.1]",12.456913496083471,0.004956730267538993
"[0.5, 0.1, 0.9, 0.3]",12.456913496083471,0.011565703957590982
"[0.5, 0.1, 0.9, 0.5]",12.456913496083471,0.013768695187608312
"[0.5, 0.1, 0.9, 0.7]",12.456913496083471,0.011565703957590979
"[0.5, 0.1, 0.9, 0.9]",12.456913496083471,0.00495673026753899
"[0.5, 0.3, 0.1, 0.1]",12.456913496083471,0.00814645418517499
"[0.5, 0.3, 0.1, 0.3]",12.456913496083471,0.019008393098741642
"[0.5, 0.3, 0.1, 0.5]",12.456913496083471,0.02262903940326386
"[0.5, 0.3, 0.1, 0.7]",12.456913496083471,0.016817291559189578
"[0.5, 0.3, 0.1, 0.9]",12.456913496083471,0.008307122283520988
"[0.5, 0.3, 0.3, 0.1]",12.456913496083471,0.021199494638293702
"[0.5, 0.3, 0.3, 0.3]",12.456913496083471,0.04435291723039716
"[0.5, 0.3, 0.3, 0.5]",12.456913496083471,0.05280109194094899
"[0.5, 0.3, 0.3, 0.7]",12.456913496083471,0.039240346971442346
"[0.5, 0.3, 0.3, 0.9]",12.456913496083471,0.019383285328215635
"[0.5, 0.3, 0.5, 0.1]",12.456913496083471,0.027154847283916626
"[0.5, 0.3, 0.5, 0.3]",12.456913496083471,0.06336131032913879
"[0.5, 0.3, 0.5, 0.5]",12.456913496083471,0.07543013134421284
"[0.5, 0.3, 0.5, 0.7]",12.456913496083471,0.06336131032913878
"[0.5, 0.3, 0.5, 0.9]",12.456913496083471,0.02307533967644718
"[0.5, 0.3, 0.7, 0.1]",12.456913496083471,0.024420648798686228
"[0.5, 0.3, 0.7, 0.3]",12.456913496083471,0.056981513863601195
"[0.5, 0.3, 0.7, 0.5]",12.456913496083471,0.06783513555190619
"[0.5, 0.3, 0.7, 0.7]",12.456913496083471,0.05698151386360119
"[0.5, 0.3, 0.7, 0.9]",12.456913496083471,0.019623185162727146
"[0.5, 0.3, 0.9, 0.1]",12.456913496083471,0.011565703957590982
"[0.5, 0.3, 0.9, 0.3]",12.456913496083471,0.026986642567712292
"[0.5, 0.3, 0.9, 0.5]",12.456913496083471,0.03212695543775273
"[0.5, 0.3, 0.9, 0.7]",12.456913496083471,0.026986642567712285
"[0.5, 0.3, 0.9, 0.9]",12.456913496083471,0.011565703957590977
"[0.5, 0.5, 0.1, 0.1]",12.456913496083471,0.01260760766753272
"[0.5, 0.5, 0.1, 0.3]",12.456913496083471,0.022629039403263856
"[0.5, 0.5, 0.1, 0.5]",12.456913496083471,0.026939332622933153
"[0.5, 0.5, 0.1, 0.7]",12.456913496083471,0.0200205851895114
"[0.5, 0.5, 0.1, 0.9]",12.456913496083471,0.009889431289905935
"[0.5, 0.5, 0.3, 0.1]",12.456913496083471,0.025237493617016306
"[0.5, 0.5, 0.3, 0.3]",12.456913496083471,0.06864141952323369
"[0.5, 0.5, 0.3, 0.5]",12.456913496083471,0.06621027056801895
"[0.5, 0.5, 0.3, 0.7]",12.456913496083471,0.0467146987755266
"[0.5, 0.5, 0.3, 0.9]",12.456913496083471,0.02307533967644718
"[0.5, 0.5, 0.5, 0.1]",12.456913496083471,0.03232719914751979
"[0.5, 0.5, 0.5, 0.3]",12.456913496083471,0.07543013134421284
"[0.5, 0.5, 0.5, 0.5]",12.456913496083471,0.08979777540977718
"[0.5, 0.5, 0.5, 0.7]",12.456913496083471,0.07543013134421282
"[0.5, 0.5, 0.5, 0.9]",12.456913496083471,0.02747064247196093
"[0.5, 0.5, 0.7, 0.1]",12.456913496083471,0.029072200950816942
"[0.5, 0.5, 0.7, 0.3]",12.456913496083471,0.06783513555190619
"[0.5, 0.5, 0.7, 0.5]",12.456913496083471,0.08075611375226925
"[0.5, 0.5, 0.7, 0.7]",12.456913496083471,0.06783513555190615
"[0.5, 0.5, 0.7, 0.9]",12.456913496083471,0.029072200950816925
"[0.5, 0.5, 0.9, 0.1]",12.456913496083471,0.013768695187608308
"[0.5, 0.5, 0.9, 0.3]",12.456913496083471,0.032126955437752715
"[0.5, 0.5, 0.9, 0.5]",12.456913496083471,0.038246375521134184
"[0.5, 0.5, 0.9, 0.7]",12.456913496083471,0.03212695543775271
"[0.5, 0.5, 0.9, 0.9]",12.456913496083471,0.013768695187608303
"[0.5, 0.7, 0.1, 0.1]",12.456913496083471,0.011280637760811597
"[0.5, 0.7, 0.1, 0.3]",12.456913496083471,0.02632148810856039
"[0.5, 0.7, 0.1, 0.5]",12.456913496083471,0.03133510489114333
"[0.5, 0.7, 0.1, 0.7]",12.456913496083471,0.026321488108560387
"[0.5, 0.7, 0.1, 0.9]",12.456913496083471,0.008307122283520325
"[0.5, 0.7, 0.3, 0.1]",12.456913496083471,0.02632148810856039
"[0.5, 0.7, 0.3, 0.3]",12.456913496083471,0.06141680558664091
"[0.5, 0.7, 0.3, 0.5]",12.456913496083471,0.07311524474600109
"[0.5, 0.7, 0.3, 0.7]",12.456913496083471,0.0614168055866409
"[0.5, 0.7, 0.3, 0.9]",12.456913496083471,0.019383285328215632
"[0.5, 0.7, 0.5, 0.1]",12.456913496083471,0.027154847283916622
"[0.5, 0.7, 0.5, 0.3]",12.456913496083471,0.06336131032913864
"[0.5, 0.7, 0.5, 0.5]",12.456913496083471,0.0766276402303163
"[0.5, 0.7, 0.5, 0.7]",12.456913496083471,0.07311524474600105
"[0.5, 0.7, 0.5, 0.9]",12.456913496083471,0.023075339676447176
"[0.5, 0.7, 0.7, 0.1]",12.456913496083471,0.024420648798686224
"[0.5, 0.7, 0.7, 0.3]",12.456913496083471,0.056981513863601195
"[0.5, 0.7, 0.7, 0.5]",12.456913496083471,0.06783513555190616
"[0.5, 0.7, 0.7, 0.7]",12.456913496083471,0.056981513863601174
"[0.5, 0.7, 0.7, 0.9]",12.456913496083471,0.024420648798687224
"[0.5, 0.7, 0.9, 0.1]",12.456913496083471,0.011565703957590979
"[0.5, 0.7, 0.9, 0.3]",12.456913496083471,0.02698664256771228
"[0.5, 0.7, 0.9, 0.5]",12.456913496083471,0.03212695543775271
"[0.5, 0.7, 0.9, 0.7]",12.456913496083471,0.026986642567712275
"[0.5, 0.7, 0.9, 0.9]",12.456913496083471,0.011565703957590972
"[0.5, 0.9, 0.1, 0.1]",12.456913496083471,0.005305864018332207
"[0.5, 0.9, 0.1, 0.3]",12.456913496083471,0.012380349376108482
"[0.5, 0.9, 0.1, 0.5]",12.456913496083471,0.014738511162033905
"[0.5, 0.9, 0.1, 0.7]",12.456913496083471,0.012380349376108477
"[0.5, 0.9, 0.1, 0.9]",12.456913496083471,0.005305864018332204
"[0.5, 0.9, 0.3, 0.1]",12.456913496083471,0.012380349376108482
"[0.5, 0.9, 0.3, 0.3]",12.456913496083471,0.028887481877586454
